id	nombre	salario
26352	ALONSO	1071
26353	MIKEL	852
26354	ALEX	874
26355	ADAM	828
26356	ALONSO	773
26357	JOAN	983
26358	BRUNO	1942
26359	LUIS	2790
26360	MIGUEL ANGEL	968
26361	LEO	2085
26362	LUIS	2835
26363	LUIS	2558
26364	JOSE	2753
26365	JON	1114
26366	RAFAEL	1605
26367	LUCAS	987
26368	MANUEL	1330
26369	GAEL	2839
26370	RAUL	1113
26371	RAFAEL	1174
26372	MARTIN	1207
26373	ANTONIO	2855
26374	GERARD	804
26375	ALEIX	1307
26376	RAYAN	1237
26377	DAVID	1029
26378	AITOR	815
26379	JORGE	732
26380	ADRIA	861
26381	JOSE MANUEL	1452
26382	LUCAS	2031
26383	ANDRES	2750
26384	ROBERTO	1571
26385	SAUL	1349
26386	MIGUEL	1137
26387	MARTI	1146
26388	ALEIX	2041
26389	VICTOR	2315
26390	ASIER	2191
26391	CESAR	1477
26392	RAFAEL	1232
26393	CESAR	2598
26394	MOHAMED	2917
26395	ANDRES	1252
26396	NIL	2038
26397	ORIOL	2818
26398	ADRIA	2295
26399	GABRIEL	2431
26400	YAGO	2451
26401	DIEGO	1344
26402	IAN	1621
26403	OLIVER	1644
26404	JESUS	1509
26405	IAN	1009
26406	ENRIQUE	2533
26407	MARIO	2004
26408	RAYAN	1462
26409	RAFAEL	1273
26410	CRISTIAN	1311
26411	RUBEN	822
26412	ANGEL	1904
26413	YERAY	2929
26414	ISAAC	1988
26415	HUGO	906
26416	RAUL	1692
26417	SERGIO	2395
26418	RAYAN	2640
26419	MIKEL	1374
26420	GAEL	626
26421	DIEGO	1988
26422	YERAY	2093
26423	MARIO	839
26424	YAGO	1754
26425	OMAR	2496
26426	NICOLAS	2851
26427	PABLO	1697
26428	CRISTIAN	640
26429	IAN	2988
26430	LEO	672
26431	ANDER	835
26432	PABLO	2225
26433	JAIME	2461
26434	GONZALO	1866
26435	NIL	2711
26436	MOHAMED	1230
26437	ANDER	2343
26438	JAN	1432
26439	OLIVER	1445
26440	FRANCISCO JAVIER	2861
26441	NICOLAS	2029
26442	GONZALO	2494
26443	ARNAU	751
26444	ASIER	2905
26445	MIGUEL ANGEL	1112
26446	NIL	1143
26447	ANDRES	1984
26448	MARCO	2469
26449	JAN	940
26450	GAEL	2007
26451	JON	1786
26452	LUIS	2730
26453	ADRIAN	616
26454	UNAI	2055
26455	SANTIAGO	2564
26456	CRISTIAN	1688
26457	MATEO	2881
26458	JUAN	2688
26459	FRANCISCO	2563
26460	PAU	1582
26461	ALONSO	713
26462	LEO	1677
26463	ALEX	666
26464	ASIER	2347
26465	ALEX	1004
26466	MARTIN	1897
26467	MARCOS	2040
26468	MARCO	948
26469	CARLOS	1771
26470	ALEX	2467
26471	ALVARO	2864
26472	MARC	2311
26473	FRANCISCO	1762
26474	ANGEL	2670
26475	ERIC	2965
26476	ANGEL	601
26477	IGNACIO	1130
26478	ERIK	994
26479	OSCAR	2137
26480	FRANCISCO JAVIER	2475
26481	RODRIGO	2534
26482	ANTONIO	2789
26483	MATEO	2044
26484	IAN	1545
26485	IVAN	1226
26486	EDUARDO	1000
26487	MARC	1786
26488	JORDI	1370
26489	FRANCISCO	2366
26490	OSCAR	1524
26491	EDUARDO	1795
26492	ALEX	1593
26493	BRUNO	1164
26494	ANDRES	1235
26495	FRANCISCO	1699
26496	HUGO	2914
26497	JORGE	2018
26498	MATEO	1492
26499	GERARD	754
26500	ISMAEL	1734
26501	ADRIAN	624
26502	BIEL	2621
26503	ANGEL	1327
26504	ADRIA	2138
26505	AITOR	701
26506	OMAR	840
26507	GONZALO	698
26508	CRISTIAN	2703
26509	PABLO	1451
26510	DANIEL	2441
26511	ANDER	993
26512	OSCAR	868
26513	GAEL	1784
26514	ALEX	681
26515	ALVARO	2863
26516	DANIEL	763
26517	FRANCISCO JAVIER	2704
26518	LUCAS	2903
26519	ALBERTO	2628
26520	ALBERTO	1235
26521	RAUL	2265
26522	NICOLAS	2240
26523	IZAN	1175
26524	ALONSO	1956
26525	ANDRES	2028
26526	POL	2683
26527	MATEO	1529
26528	GAEL	1253
26529	UNAI	713
26530	ASIER	2043
26531	ERIK	1269
26532	ANTONIO	1202
26533	MIGUEL ANGEL	898
26534	EDUARDO	1211
26535	ISAAC	2838
26536	SANTIAGO	2026
26537	SERGIO	1093
26538	ISAAC	1733
26539	IVAN	1225
26540	MARCOS	1295
26541	POL	1276
26542	VICTOR	2313
26543	MARCOS	1293
26544	JOSE ANTONIO	1196
26545	JESUS	2053
26546	ISMAEL	700
26547	DAVID	1570
26548	SAUL	2951
26549	DAVID	2327
26550	DANIEL	1077
26551	GAEL	2634
26552	VICTOR	1514
26553	ISMAEL	606
26554	DIEGO	1999
26555	BIEL	1776
26556	POL	2077
26557	MIKEL	1703
26558	ALEIX	628
26559	MIKEL	1274
26560	ALEJANDRO	2326
26561	GABRIEL	785
26562	ANDRES	1206
26563	ALBERTO	1793
26564	ALBERTO	801
26565	DIEGO	1149
26566	MATEO	958
26567	NICOLAS	1444
26568	ROBERTO	2466
26569	CARLOS	2880
26570	ERIK	2698
26571	RAYAN	2912
26572	GUILLEM	1659
26573	SANTIAGO	1414
26574	JORDI	757
26575	ANGEL	2545
26576	MANUEL	2775
26577	ALEX	2750
26578	NIL	1860
26579	BRUNO	761
26580	MATEO	1427
26581	VICTOR	1215
26582	SAMUEL	925
26583	JON	724
26584	ORIOL	2916
26585	AARON	2805
26586	EDUARDO	1369
26587	PAU	1155
26588	JAIME	1684
26589	SERGIO	2160
26590	ADRIAN	2010
26591	DAVID	2005
26592	ALEJANDRO	938
26593	JAVIER	1877
26594	UNAI	2518
26595	VICTOR	1153
26596	IKER	970
26597	BRUNO	2520
26598	GERARD	751
26599	YERAY	1317
26600	PABLO	2313
26601	RAFAEL	1407
26602	AARON	1828
26603	DAVID	714
26604	ALEIX	2541
26605	MIGUEL ANGEL	1685
26606	FRANCISCO JAVIER	982
26607	ALEX	1988
26608	ANDRES	2219
26609	ENRIQUE	1456
26610	MIGUEL ANGEL	2427
26611	ALVARO	2179
26612	ISMAEL	2268
26613	ROBERTO	1704
26614	AITOR	1189
26615	MIGUEL	1441
26616	MATEO	689
26617	NIL	1699
26618	MIKEL	2731
26619	ORIOL	2970
26620	MARTIN	1290
26621	FERNANDO	2061
26622	ASIER	1066
26623	MIKEL	912
26624	ADAM	2652
26625	OMAR	2590
26626	JAIME	919
26627	BRUNO	745
26628	MATEO	2967
26629	HUGO	1629
26630	OLIVER	2863
26631	IZAN	1639
26632	RUBEN	1700
26633	GERARD	1695
26634	BRUNO	2150
26635	FRANCISCO	764
26636	ROBERTO	1768
26637	JOSE MANUEL	2083
26638	JOSE	1089
26639	ADRIA	1204
26640	VICTOR	1703
26641	ANGEL	1471
26642	MIGUEL	1260
26643	UNAI	1423
26644	LEO	739
26645	JOAN	1037
26646	ALBERTO	2697
26647	GUILLEM	2665
26648	ISMAEL	2047
26649	AARON	935
26650	ADAM	2989
26651	IGNACIO	2043
26652	ALEX	2158
26653	RAYAN	2993
26654	OLIVER	2978
26655	UNAI	1168
26656	ALEJANDRO	2653
26657	ASIER	890
26658	ROBERTO	1687
26659	CARLOS	1557
26660	MARCOS	1666
26661	JORGE	2168
26662	FERNANDO	605
26663	GUILLEM	931
26664	ORIOL	2103
26665	HECTOR	2270
26666	MARCO	1080
26667	SAMUEL	2384
26668	ISMAEL	1626
26669	ALBERTO	2965
26670	BRUNO	1664
26671	MARTIN	1722
26672	MANUEL	2577
26673	CRISTIAN	723
26674	DAVID	768
26675	ADAM	664
26676	ALEX	642
26677	JOAN	765
26678	SAMUEL	1885
26679	SERGIO	660
26680	AARON	1695
26681	HECTOR	2403
26682	FRANCISCO JAVIER	2763
26683	GAEL	2387
26684	RAYAN	1913
26685	IGNACIO	2424
26686	MIGUEL ANGEL	1807
26687	MARCOS	1115
26688	MARTIN	1895
26689	BIEL	1090
26690	RAYAN	2483
26691	GUILLERMO	1137
26692	ERIK	2195
26693	ORIOL	1676
26694	MIGUEL	2274
26695	MARIO	1206
26696	GAEL	2275
26697	ISAAC	1534
26698	IAN	2390
26699	ALEIX	1129
26700	BRUNO	1229
26701	PAU	1927
26702	DIEGO	1180
26703	IAN	2805
26704	AARON	2215
26705	ALBERTO	1082
26706	NIL	884
26707	RODRIGO	794
26708	FRANCISCO	1418
26709	GONZALO	1816
26710	GONZALO	2905
26711	FERNANDO	1844
26712	RAYAN	2541
26713	CARLOS	1172
26714	SAUL	2267
26715	JOSE MANUEL	2278
26716	JOSE MANUEL	1015
26717	ARNAU	1422
26718	IZAN	2331
26719	RAYAN	2715
26720	ERIK	1783
26721	SAMUEL	1540
26722	EDUARDO	2727
26723	GAEL	2507
26724	MIGUEL ANGEL	1339
26725	UNAI	685
26726	ALBERTO	1708
26727	ALEJANDRO	1758
26728	JOSE	1298
26729	PAU	2122
26730	YAGO	2100
26731	HECTOR	1469
26732	GUILLERMO	1213
26733	CARLOS	2865
26734	ISMAEL	793
26735	ROBERTO	1426
26736	JAIME	1739
26737	JORDI	1481
26738	RAYAN	2475
26739	ORIOL	2411
26740	YAGO	1954
26741	LEO	1547
26742	RUBEN	2677
26743	AITOR	1962
26744	ASIER	1425
26745	AARON	1598
26746	ISMAEL	943
26747	ALONSO	617
26748	PAU	2813
26749	LEO	2465
26750	ANDRES	2721
26751	EDUARDO	2494
26752	OLIVER	1152
26753	OSCAR	2663
26754	POL	771
26755	MARIO	1895
26756	ALEJANDRO	1030
26757	JAIME	2655
26758	JAN	2248
26759	MIGUEL	1646
26760	OSCAR	2961
26761	ORIOL	779
26762	JORGE	733
26763	GONZALO	2567
26764	MIGUEL	1327
26765	ALBERTO	986
26766	ARNAU	2455
26767	MATEO	2711
26768	MOHAMED	1613
26769	JON	1922
26770	JON	2336
26771	AARON	1946
26772	RAFAEL	789
26773	HUGO	2665
26774	DANIEL	2101
26775	JON	2320
26776	MIGUEL ANGEL	776
26777	PABLO	1505
26778	MOHAMED	2799
26779	JORDI	1349
26780	MARTIN	2674
26781	ERIC	814
26782	DAVID	776
26783	RAFAEL	2247
26784	LUCAS	1087
26785	MARCO	1435
26786	JORGE	2804
26787	OSCAR	1174
26788	BIEL	1915
26789	AARON	1676
26790	JAN	2059
26791	DANIEL	2066
26792	IAN	1211
26793	JAVIER	2181
26794	LUCAS	905
26795	MARTI	2721
26796	IGNACIO	1785
26797	HUGO	1036
26798	MARIO	1712
26799	ADRIAN	1292
26800	MIKEL	1129
26801	ISAAC	904
26802	MOHAMED	2406
26803	ROBERTO	2901
26804	RAYAN	1154
26805	BIEL	869
26806	GUILLEM	1800
26807	ANDRES	673
26808	CARLOS	856
26809	GAEL	1252
26810	RODRIGO	624
26811	DARIO	1864
26812	JON	2279
26813	ALONSO	2980
26814	RAUL	967
26815	ANDER	2244
26816	OLIVER	1554
26817	ENRIQUE	2600
26818	GERARD	2112
26819	BIEL	2100
26820	JAIME	937
26821	ALBERTO	2168
26822	ERIC	2692
26823	JESUS	2512
26824	ADRIA	932
26825	YERAY	696
26826	JOEL	1623
26827	HUGO	1933
26828	FRANCISCO JAVIER	2970
26829	ROBERTO	2609
26830	JOAN	2645
26831	MOHAMED	2215
26832	AITOR	827
26833	JAN	697
26834	IZAN	1395
26835	JORGE	1145
26836	ALEJANDRO	1491
26837	JAN	1273
26838	JAN	1481
26839	IAN	2921
26840	JOSE ANTONIO	2820
26841	ADRIA	2349
26842	IAN	1317
26843	NIL	1939
26844	ISMAEL	2912
26845	GABRIEL	2189
26846	ALEX	1739
26847	MIKEL	724
26848	ALEJANDRO	937
26849	ANDER	1936
26850	DANIEL	2940
26851	GUILLERMO	2260
26852	JUAN	2748
26853	ALVARO	1956
26854	ADRIA	1357
26855	BRUNO	2066
26856	GABRIEL	885
26857	JOAN	870
26858	FRANCISCO	2255
26859	IVAN	2072
26860	RODRIGO	1155
26861	AARON	2110
26862	MARCO	984
26863	HUGO	1680
26864	ISAAC	2186
26865	FRANCISCO	2233
26866	DIEGO	2396
26867	CESAR	2479
26868	RAYAN	2374
26869	JAVIER	1368
26870	RAUL	2484
26871	IGNACIO	843
26872	ISMAEL	1883
26873	LEO	2294
26874	MIGUEL	2481
26875	CRISTIAN	1104
26876	ADRIA	2994
26877	LUCAS	1807
26878	IKER	1613
26879	DAVID	2687
26880	ANDRES	1245
26881	PAU	1254
26882	NICOLAS	1049
26883	GUILLEM	2811
26884	OSCAR	1610
26885	FRANCISCO JAVIER	2377
26886	CARLOS	2647
26887	ERIC	2398
26888	IGNACIO	1624
26889	IGNACIO	1582
26890	MARTI	2309
26891	AARON	2221
26892	OLIVER	2639
26893	GABRIEL	2531
26894	ALEX	1077
26895	VICTOR	2374
26896	JOSE	1277
26897	JOSE MANUEL	1671
26898	SAUL	2006
26899	JORGE	2600
26900	FRANCISCO JAVIER	664
26901	ASIER	2807
26902	ADRIA	1223
26903	OMAR	1461
26904	JAIME	898
26905	CRISTIAN	1030
26906	RAFAEL	2999
26907	HECTOR	845
26908	GABRIEL	1391
26909	AARON	1444
26910	GERARD	2253
26911	HECTOR	679
26912	BIEL	2130
26913	VICTOR	932
26914	MARIO	2671
26915	GABRIEL	2415
26916	IGNACIO	2110
26917	FRANCISCO JAVIER	2280
26918	FRANCISCO	1459
26919	JORGE	735
26920	FRANCISCO	1078
26921	CRISTIAN	945
26922	EDUARDO	1832
26923	ASIER	2154
26924	ALBERTO	1014
26925	ALONSO	1771
26926	CESAR	2972
26927	LUIS	811
26928	SANTIAGO	1662
26929	LEO	2379
26930	JUAN	1512
26931	ALONSO	1231
26932	IZAN	1895
26933	FRANCISCO	2992
26934	BIEL	2542
26935	MANUEL	2306
26936	MIKEL	1141
26937	MOHAMED	2697
26938	FERNANDO	1913
26939	SERGIO	1833
26940	RODRIGO	2089
26941	VICTOR	2720
26942	IKER	741
26943	GERARD	2717
26944	DANIEL	1190
26945	DARIO	698
26946	MOHAMED	2783
26947	GUILLERMO	1440
26948	ANDER	2749
26949	ENRIQUE	2837
26950	LEO	1930
26951	MARCOS	2322
26952	LUCAS	2901
26953	MARCO	998
26954	RODRIGO	1403
26955	CARLOS	2279
26956	JOEL	1284
26957	IGNACIO	1943
26958	JOSE ANTONIO	2645
26959	OSCAR	2021
26960	ALEX	1195
26961	GUILLEM	795
26962	JOSE MANUEL	1541
26963	ALEJANDRO	2884
26964	GUILLERMO	2882
26965	JOAN	1183
26966	EDUARDO	2789
26967	CARLOS	2401
26968	IKER	675
26969	HECTOR	2392
26970	RAFAEL	1611
26971	NIL	1913
26972	ASIER	816
26973	JOAN	2704
26974	ISMAEL	1957
26975	GUILLEM	699
26976	ENRIQUE	1072
26977	PAU	2467
26978	YERAY	1140
26979	HUGO	2195
26980	JAIME	1172
26981	MARCOS	1853
26982	MARCO	2774
26983	ISAAC	2771
26984	ISAAC	1350
26985	JORDI	2654
26986	CRISTIAN	2582
26987	IGNACIO	1250
26988	CESAR	2006
26989	JAN	2443
26990	DAVID	2530
26991	HUGO	2182
26992	ARNAU	2316
26993	ADAM	2560
26994	ALEJANDRO	2549
26995	FRANCISCO	1406
26996	OLIVER	2753
26997	BIEL	2766
26998	DIEGO	1634
26999	CARLOS	2225
27000	IZAN	1720
27001	CESAR	1720
27002	DANIEL	914
27003	PEDRO	1047
27004	NIL	2921
27005	RAFAEL	1918
27006	BRUNO	1874
27007	BIEL	1238
27008	MARC	2454
27009	ALEX	1444
27010	ASIER	1079
27011	ENRIQUE	2221
27012	CARLOS	2539
27013	MARTI	1568
27014	JORGE	846
27015	MATEO	1215
27016	JOSE MANUEL	2995
27017	DIEGO	2476
27018	ANGEL	2386
27019	MARTIN	1874
27020	DIEGO	2680
27021	PABLO	2102
27022	ADAM	740
27023	ANDER	1057
27024	JORDI	1236
27025	ERIC	1818
27026	MIGUEL	2182
27027	POL	1019
27028	YAGO	2517
27029	SANTIAGO	929
27030	SANTIAGO	1696
27031	DARIO	1896
27032	ADAM	2567
27033	ERIC	1385
27034	RAYAN	2958
27035	ASIER	2198
27036	SERGIO	2228
27037	UNAI	2508
27038	IKER	641
27039	GAEL	2904
27040	ANGEL	2326
27041	ISAAC	2499
27042	JOEL	2083
27043	BIEL	2942
27044	JESUS	2049
27045	GABRIEL	1049
27046	CESAR	629
27047	MATEO	1790
27048	JOSE MANUEL	1549
27049	FERNANDO	1603
27050	UNAI	2581
27051	ADRIA	1631
27052	GAEL	1706
27053	MARCOS	1926
27054	GUILLEM	2884
27055	ANDRES	2869
27056	ERIK	1546
27057	ADRIAN	1202
27058	RAYAN	2046
27059	FRANCISCO	1426
27060	MARC	1420
27061	LUIS	2138
27062	SAUL	2158
27063	RUBEN	1994
27064	ISMAEL	1707
27065	JESUS	1027
27066	ANDRES	2079
27067	IKER	738
27068	MIGUEL ANGEL	2987
27069	OLIVER	1531
27070	FRANCISCO JAVIER	736
27071	ISMAEL	2924
27072	CRISTIAN	1987
27073	SANTIAGO	1537
27074	ANDRES	2388
27075	GUILLERMO	2701
27076	GAEL	2111
27077	SERGIO	2693
27078	GABRIEL	2146
27079	JAN	984
27080	CARLOS	931
27081	GAEL	2080
27082	FRANCISCO	2527
27083	MARTI	1109
27084	YAGO	623
27085	FRANCISCO JAVIER	2892
27086	MARTIN	1150
27087	FRANCISCO	700
27088	JOSE MANUEL	1634
27089	PAU	1470
27090	ALEX	1857
27091	ANDER	1567
27092	OMAR	1531
27093	ERIK	2357
27094	ANGEL	1977
27095	DAVID	2447
27096	JAVIER	1960
27097	FERNANDO	2665
27098	MARCO	1899
27099	ROBERTO	2665
27100	JAIME	2786
27101	ORIOL	2818
27102	RAYAN	1878
27103	ALEJANDRO	2165
27104	OLIVER	865
27105	AITOR	1550
27106	FERNANDO	2965
27107	MATEO	2441
27108	MANUEL	1986
27109	MARC	2114
27110	MARCO	1293
27111	ALEJANDRO	736
27112	RODRIGO	1780
27113	JOSE	630
27114	JAN	656
27115	YERAY	2617
27116	LUCAS	892
27117	UNAI	911
27118	ADRIA	1791
27119	ALVARO	2905
27120	MARCOS	1074
27121	RAUL	1335
27122	ANGEL	2602
27123	GUILLERMO	2074
27124	IGNACIO	647
27125	PABLO	1306
27126	IAN	2866
27127	EDUARDO	1116
27128	RUBEN	2225
27129	MARCOS	1108
27130	FRANCISCO	1024
27131	JUAN	2699
27132	JOAN	1722
27133	HECTOR	660
27134	FRANCISCO JAVIER	2347
27135	BRUNO	2578
27136	JESUS	1549
27137	ALEJANDRO	2734
27138	JESUS	1928
27139	MARTIN	1794
27140	FRANCISCO JAVIER	2645
27141	CRISTIAN	841
27142	JON	2006
27143	BIEL	1311
27144	GUILLERMO	931
27145	ALEJANDRO	2098
27146	RAUL	2680
27147	LUIS	1871
27148	ISAAC	773
27149	IZAN	1291
27150	IAN	800
27151	JOSE MANUEL	2799
27152	HECTOR	2208
27153	LEO	1707
27154	GAEL	1545
27155	ERIK	1726
27156	BIEL	1489
27157	ALEJANDRO	2576
27158	IVAN	2317
27159	AARON	2485
27160	SERGIO	1579
27161	MARCO	1651
27162	MARCOS	2345
27163	MARTI	1487
27164	MARCO	1362
27165	HECTOR	2263
27166	FERNANDO	2406
27167	DANIEL	1030
27168	UNAI	2087
27169	ADRIA	2324
27170	MOHAMED	2128
27171	ADRIA	2237
27172	HUGO	2707
27173	GABRIEL	2678
27174	MANUEL	1274
27175	YERAY	1404
27176	RAFAEL	803
27177	MOHAMED	1798
27178	LEO	2497
27179	ADAM	1860
27180	MANUEL	2903
27181	ORIOL	1706
27182	SANTIAGO	2590
27183	ANGEL	2092
27184	IGNACIO	1323
27185	ORIOL	2921
27186	MARCOS	910
27187	OSCAR	946
27188	POL	2315
27189	ALEX	2342
27190	MARCOS	1477
27191	MATEO	1695
27192	ALONSO	2143
27193	AITOR	2489
27194	CARLOS	1876
27195	YAGO	1196
27196	DIEGO	913
27197	MARTI	2489
27198	MARTI	905
27199	RAFAEL	787
27200	RAUL	2757
27201	IGNACIO	2928
27202	YAGO	2440
27203	PAU	1236
27204	FRANCISCO	2076
27205	DAVID	1852
27206	ADRIA	890
27207	BRUNO	2485
27208	JAVIER	1318
27209	ISAAC	2608
27210	MIGUEL	916
27211	ISMAEL	2389
27212	ENRIQUE	2517
27213	VICTOR	1307
27214	ENRIQUE	2223
27215	DARIO	2511
27216	MIGUEL	2672
27217	ALEX	1791
27218	HUGO	1995
27219	LUCAS	2352
27220	ANDER	2174
27221	BIEL	2562
27222	ALONSO	1804
27223	ANDRES	952
27224	ALBERTO	1199
27225	ROBERTO	1798
27226	IZAN	2653
27227	ALBERTO	2546
27228	DAVID	903
27229	JOEL	2582
27230	SAUL	647
27231	FERNANDO	1332
27232	CARLOS	1304
27233	DIEGO	769
27234	MIGUEL ANGEL	1145
27235	CARLOS	928
27236	ASIER	2388
27237	ALEX	2765
27238	JOAN	1525
27239	MIGUEL ANGEL	707
27240	NICOLAS	853
27241	DANIEL	611
27242	ALVARO	1837
27243	NIL	2426
27244	GONZALO	2124
27245	ORIOL	2883
27246	GERARD	1537
27247	OSCAR	966
27248	OMAR	2204
27249	YERAY	2229
27250	RUBEN	784
27251	PABLO	1582
27252	NIL	2225
27253	ALBERTO	1043
27254	CRISTIAN	2988
27255	SAUL	724
27256	ALONSO	2784
27257	MIKEL	1475
27258	HECTOR	2574
27259	CARLOS	2728
27260	IZAN	2786
27261	JESUS	1951
27262	ERIK	2815
27263	DIEGO	1942
27264	ALEJANDRO	1471
27265	IVAN	1213
27266	EDUARDO	2478
27267	HUGO	1706
27268	DIEGO	1797
27269	RUBEN	1516
27270	ERIK	1956
27271	BIEL	1259
27272	IAN	1856
27273	OLIVER	1029
27274	BRUNO	974
27275	MARTI	2018
27276	ASIER	858
27277	CRISTIAN	713
27278	DANIEL	2857
27279	GABRIEL	1324
27280	ANTONIO	2040
27281	YERAY	2340
27282	GUILLEM	2533
27283	IVAN	895
27284	FRANCISCO JAVIER	1763
27285	YERAY	1342
27286	MIGUEL ANGEL	800
27287	OSCAR	2213
27288	MATEO	912
27289	NICOLAS	1572
27290	OMAR	842
27291	MARTI	2448
27292	ANTONIO	2635
27293	ASIER	1367
27294	NIL	1224
27295	SERGIO	1347
27296	MIGUEL	2821
27297	AARON	1506
27298	NIL	631
27299	JORDI	1747
27300	PAU	2508
27301	GUILLERMO	2573
27302	AARON	2355
27303	LUCAS	2525
27304	NIL	1046
27305	LUCAS	1342
27306	RAYAN	2040
27307	JOSE ANTONIO	1498
27308	LUIS	1635
27309	FRANCISCO	2118
27310	ANDRES	2965
27311	ALBERTO	1067
27312	GERARD	936
27313	ADRIA	2643
27314	NIL	1724
27315	LEO	2962
27316	MIKEL	1424
27317	HUGO	1636
27318	HUGO	797
27319	LUIS	856
27320	AARON	1094
27321	YAGO	829
27322	LUCAS	675
27323	JOEL	2565
27324	MIKEL	1080
27325	JESUS	610
27326	IKER	2716
27327	CESAR	1457
27328	MARCO	1457
27329	ANDER	2276
27330	ADAM	788
27331	EDUARDO	2701
27332	SAMUEL	1921
27333	IAN	1309
27334	GAEL	1158
27335	PAU	2262
27336	MARC	2859
27337	MARTIN	604
27338	GABRIEL	1875
27339	PAU	658
27340	FRANCISCO JAVIER	797
27341	AARON	1201
27342	JOEL	2170
27343	IKER	1106
27344	ISAAC	915
27345	MANUEL	873
27346	DIEGO	2495
27347	ISAAC	1308
27348	MARIO	772
27349	ORIOL	1770
27350	YERAY	2182
27351	GONZALO	1380
27352	JESUS	1222
27353	ALVARO	2749
27354	IKER	2222
27355	ALEIX	1449
27356	JORDI	2117
27357	RUBEN	662
27358	IAN	979
27359	RODRIGO	2444
27360	ENRIQUE	1581
27361	ASIER	2802
27362	HECTOR	2532
27363	MIGUEL	2065
27364	ROBERTO	2307
27365	IZAN	1847
27366	DANIEL	1016
27367	DIEGO	774
27368	PABLO	1733
27369	JAIME	1690
27370	MIGUEL	2603
27371	MATEO	1640
27372	FRANCISCO	2210
27373	GAEL	1992
27374	MIGUEL	608
27375	IAN	2261
27376	ALEJANDRO	983
27377	SERGIO	1128
27378	ROBERTO	701
27379	ERIC	2279
27380	MOHAMED	846
27381	RAFAEL	2830
27382	JESUS	2979
27383	SERGIO	1370
27384	IAN	2930
27385	PAU	2178
27386	RODRIGO	2422
27387	MARC	931
27388	MARIO	1326
27389	ALONSO	1627
27390	ERIK	1916
27391	JORDI	2836
27392	BIEL	2275
27393	ANGEL	2952
27394	GUILLEM	2123
27395	LUIS	2344
27396	MIGUEL	1248
27397	MARCOS	2064
27398	DARIO	1668
27399	ANDRES	821
27400	HUGO	938
27401	ASIER	855
27402	ADRIA	1294
27403	UNAI	2749
27404	ANDER	1553
27405	MIKEL	1872
27406	POL	1623
27407	MOHAMED	2880
27408	ASIER	1786
27409	MARCOS	690
27410	FERNANDO	2992
27411	JON	974
27412	PEDRO	2519
27413	HECTOR	1635
27414	FERNANDO	1246
27415	AARON	1713
27416	JOSE ANTONIO	717
27417	FRANCISCO	2904
27418	ADRIA	2752
27419	IZAN	1960
27420	JORDI	2222
27421	ISMAEL	2318
27422	RAUL	2241
27423	IGNACIO	2082
27424	FRANCISCO JAVIER	1503
27425	EDUARDO	1475
27426	JOEL	2937
27427	SAUL	2185
27428	RAFAEL	746
27429	VICTOR	1978
27430	RAFAEL	2163
27431	LUIS	1471
27432	HUGO	1244
27433	MANUEL	857
27434	NIL	2984
27435	AITOR	973
27436	YAGO	925
27437	GUILLEM	2974
27438	PABLO	2377
27439	MIKEL	790
27440	PAU	2046
27441	MARC	980
27442	FERNANDO	1866
27443	NICOLAS	1852
27444	ANGEL	2484
27445	ORIOL	2991
27446	MARTI	1228
27447	AITOR	1228
27448	LUCAS	1397
27449	CRISTIAN	2379
27450	PAU	1839
27451	RAUL	918
27452	MIKEL	1287
27453	JUAN	653
27454	SERGIO	1763
27455	MARC	2020
27456	EDUARDO	904
27457	IAN	1560
27458	OSCAR	1788
27459	IZAN	1659
27460	MARTI	2612
27461	OSCAR	1525
27462	ENRIQUE	1970
27463	ENRIQUE	2983
27464	RODRIGO	2733
27465	BRUNO	2733
27466	MANUEL	1538
27467	MIKEL	1153
27468	IGNACIO	1143
27469	OLIVER	780
27470	ALEX	2008
27471	OMAR	2386
27472	JOSE MANUEL	2684
27473	MARC	2317
27474	OLIVER	2498
27475	SAMUEL	2135
27476	ALVARO	2390
27477	LUCAS	2427
27478	ADAM	2291
27479	JOAN	735
27480	BRUNO	1638
27481	POL	1616
27482	DIEGO	1721
27483	JUAN	911
27484	ANTONIO	2873
27485	JOAN	2761
27486	DARIO	2388
27487	JOAN	2594
27488	LEO	2894
27489	ALONSO	1431
27490	MIGUEL	2487
27491	JOSE	1864
27492	JON	1865
27493	ADRIAN	1500
27494	PEDRO	1665
27495	AARON	976
27496	MATEO	2010
27497	IVAN	1761
27498	EDUARDO	1820
27499	MANUEL	2789
27500	MATEO	2836
27501	MANUEL	2344
27502	JOSE ANTONIO	645
27503	IGNACIO	1597
27504	PEDRO	1531
27505	JOAN	1406
27506	ENRIQUE	1138
27507	POL	1336
27508	RAFAEL	2899
27509	ENRIQUE	2081
27510	RAUL	2938
27511	HUGO	1239
27512	LUCAS	2376
27513	AITOR	1451
27514	GERARD	1757
27515	MARCOS	1382
27516	JOSE ANTONIO	1575
27517	ISMAEL	884
27518	MANUEL	2857
27519	RODRIGO	1052
27520	YAGO	2407
27521	LUIS	2021
27522	MARC	2011
27523	AITOR	1775
27524	GERARD	952
27525	IVAN	638
27526	DAVID	864
27527	MARTIN	616
27528	JAIME	2081
27529	MARCOS	2800
27530	JESUS	2748
27531	FRANCISCO JAVIER	1813
27532	YAGO	1827
27533	MARC	1179
27534	JOSE	1478
27535	ADAM	1785
27536	AITOR	1096
27537	MARTI	1504
27538	RAFAEL	2898
